"","mturk_id","trial_type","trial_type_detail","trial_index","block","rt","stimuli","pair1_stimulus1","pair1_stimulus2","pair1_stimulus3","pair2_stimulus1","pair2_stimulus2","pair2_stimulus3","correct_pair","Q0","Q1","url","ts","condition"
"2996",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"2997",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"2998",36,"survey-likert","hard",0,"11","3129","NULL","img/1.gif","img/4.gif","img/10.gif","img/5.gif","img/2.gif","img/6.gif","second","3","3","NULL","2014-02-14 19:32:14","one-triple"
"2999",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3000",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/12.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3001",36,"survey-likert","hard",0,"12","2379","NULL","img/5.gif","img/2.gif","img/6.gif","img/8.gif","img/12.gif","img/6.gif","first","1","2","NULL","2014-02-14 19:32:14","one-triple"
"3002",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/2.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3003",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/4.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3004",36,"survey-likert","hard",0,"13","2752","NULL","img/9.gif","img/2.gif","img/7.gif","img/8.gif","img/4.gif","img/11.gif","second","3","2","NULL","2014-02-14 19:32:14","one-triple"
"3005",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/12.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3006",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/2.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3007",36,"survey-likert","easy",0,"14","2748","NULL","img/9.gif","img/12.gif","img/10.gif","img/9.gif","img/2.gif","img/7.gif","first","3","2","NULL","2014-02-14 19:32:14","one-triple"
"3008",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/2.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3009",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3010",36,"survey-likert","hard",0,"15","2907","NULL","img/9.gif","img/2.gif","img/7.gif","img/5.gif","img/2.gif","img/6.gif","second","1","3","NULL","2014-02-14 19:32:14","one-triple"
"3011",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3012",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3013",36,"survey-likert","hard",0,"16","2807","NULL","img/5.gif","img/2.gif","img/6.gif","img/1.gif","img/4.gif","img/10.gif","first","3","2","NULL","2014-02-14 19:32:14","one-triple"
"3014",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/12.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3015",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/3.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3016",36,"survey-likert","hard",0,"17","4193","NULL","img/8.gif","img/12.gif","img/6.gif","img/1.gif","img/3.gif","img/7.gif","second","3","3","NULL","2014-02-14 19:32:14","one-triple"
"3017",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3018",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3019",36,"survey-likert","hard",0,"18","2766","NULL","img/5.gif","img/2.gif","img/6.gif","img/5.gif","img/3.gif","img/11.gif","first","1","2","NULL","2014-02-14 19:32:14","one-triple"
"3020",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/4.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3021",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3022",36,"survey-likert","hard",0,"19","3784","NULL","img/8.gif","img/4.gif","img/11.gif","img/5.gif","img/3.gif","img/11.gif","first","3","3","NULL","2014-02-14 19:32:14","one-triple"
"3023",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/3.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3024",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3025",36,"survey-likert","hard",0,"20","2877","NULL","img/1.gif","img/3.gif","img/7.gif","img/5.gif","img/3.gif","img/11.gif","first","3","2","NULL","2014-02-14 19:32:14","one-triple"
"3026",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3027",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3028",36,"survey-likert","hard",0,"21","2754","NULL","img/5.gif","img/3.gif","img/11.gif","img/5.gif","img/2.gif","img/6.gif","second","3","3","NULL","2014-02-14 19:32:14","one-triple"
"3029",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/12.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3030",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3031",36,"survey-likert","easy",0,"22","3281","NULL","img/9.gif","img/12.gif","img/10.gif","img/5.gif","img/3.gif","img/11.gif","first","1","2","NULL","2014-02-14 19:32:14","one-triple"
"3032",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3033",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/4.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3034",36,"survey-likert","hard",0,"23","3036","NULL","img/1.gif","img/4.gif","img/10.gif","img/8.gif","img/4.gif","img/11.gif","second","1","3","NULL","2014-02-14 19:32:14","one-triple"
"3035",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/12.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3036",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3037",36,"survey-likert","hard",0,"24","3203","NULL","img/8.gif","img/12.gif","img/6.gif","img/5.gif","img/2.gif","img/6.gif","second","3","3","NULL","2014-02-14 19:32:14","one-triple"
"3038",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/4.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3039",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/2.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3040",36,"survey-likert","hard",0,"25","2658","NULL","img/8.gif","img/4.gif","img/11.gif","img/9.gif","img/2.gif","img/7.gif","first","1","3","NULL","2014-02-14 19:32:14","one-triple"
"3041",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/4.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3042",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/3.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3043",36,"survey-likert","hard",0,"26","3119","NULL","img/1.gif","img/4.gif","img/10.gif","img/1.gif","img/3.gif","img/7.gif","second","3","2","NULL","2014-02-14 19:32:14","one-triple"
"3044",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/12.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3045",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/12.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3046",36,"survey-likert","easy",0,"27","2788","NULL","img/8.gif","img/12.gif","img/6.gif","img/9.gif","img/12.gif","img/10.gif","second","1","2","NULL","2014-02-14 19:32:14","one-triple"
"3047",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/2.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3048",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/2.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3049",36,"survey-likert","hard",0,"28","4897","NULL","img/5.gif","img/2.gif","img/6.gif","img/9.gif","img/2.gif","img/7.gif","first","3","3","NULL","2014-02-14 19:32:14","one-triple"
"3050",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/2.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3051",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/3.gif"",""img/7.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3052",36,"survey-likert","hard",0,"29","2518","NULL","img/9.gif","img/2.gif","img/7.gif","img/1.gif","img/3.gif","img/7.gif","second","1","3","NULL","2014-02-14 19:32:14","one-triple"
"3053",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/5.gif"",""img/3.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3054",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/9.gif"",""img/12.gif"",""img/10.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3055",36,"survey-likert","easy",0,"30","2872","NULL","img/5.gif","img/3.gif","img/11.gif","img/9.gif","img/12.gif","img/10.gif","second","3","2","NULL","2014-02-14 19:32:14","one-triple"
"3056",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/4.gif"",""img/11.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3057",36,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/8.gif"",""img/12.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3058",36,"survey-likert","hard",0,"31","3841","NULL","img/8.gif","img/4.gif","img/11.gif","img/8.gif","img/12.gif","img/6.gif","first","1","3","NULL","2014-02-14 19:32:14","one-triple"
"3059",36,"text","NULL",0,"NULL","5866","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3060",36,"survey-likert","attention",0,"NULL","8060","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","16","NULL","NULL","2014-02-14 19:32:14","one-triple"
"3061",28,"html","NULL",0,"NULL","11212","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","consent.html","2014-02-14 19:32:39","one-triple"
"3062",28,"text","NULL",0,"NULL","14091","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3063",28,"vsl-animate-occlusion","sequence",0,"13","NULL","[""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/7.gif"",""img/6.gif"",""img/3.gif"",""img/8.gif"",""img/1.gif"",""img/12.gif"",""img/4.gif"",""img/11.gif"",""img/9.gif"",""img/8.gif"",""img/1.gif"",""img/12.gif"",""img/6.gif"",""img/7.gif"",""img/3.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/11.gif"",""img/4.gif"",""img/9.gif"",""img/7.gif"",""img/3.gif"",""img/6.gif"",""img/11.gif"",""img/9.gif"",""img/4.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/12.gif"",""img/8.gif"",""img/1.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/12.gif"",""img/8.gif"",""img/1.gif"",""img/11.gif"",""img/9.gif"",""img/4.gif"",""img/7.gif"",""img/6.gif"",""img/3.gif"",""img/12.gif"",""img/8.gif"",""img/1.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/9.gif"",""img/4.gif"",""img/11.gif"",""img/3.gif"",""img/7.gif"",""img/6.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/1.gif"",""img/8.gif"",""img/12.gif"",""img/9.gif"",""img/11.gif"",""img/4.gif"",""img/6.gif"",""img/7.gif"",""img/3.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/3.gif"",""img/6.gif"",""img/7.gif"",""img/8.gif"",""img/1.gif"",""img/12.gif"",""img/9.gif"",""img/4.gif"",""img/11.gif"",""img/6.gif"",""img/7.gif"",""img/3.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/1.gif"",""img/12.gif"",""img/8.gif"",""img/9.gif"",""img/11.gif"",""img/4.gif"",""img/7.gif"",""img/6.gif"",""img/3.gif"",""img/11.gif"",""img/9.gif"",""img/4.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/1.gif"",""img/12.gif"",""img/8.gif"",""img/4.gif"",""img/9.gif"",""img/11.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/3.gif"",""img/7.gif"",""img/6.gif"",""img/1.gif"",""img/12.gif"",""img/8.gif"",""img/4.gif"",""img/9.gif"",""img/11.gif"",""img/8.gif"",""img/1.gif"",""img/12.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/3.gif"",""img/7.gif"",""img/6.gif"",""img/4.gif"",""img/11.gif"",""img/9.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/12.gif"",""img/1.gif"",""img/8.gif"",""img/7.gif"",""img/3.gif"",""img/6.gif"",""img/11.gif"",""img/9.gif"",""img/4.gif"",""img/8.gif"",""img/1.gif"",""img/12.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/7.gif"",""img/3.gif"",""img/6.gif"",""img/9.gif"",""img/4.gif"",""img/11.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/3.gif"",""img/7.gif"",""img/6.gif"",""img/1.gif"",""img/8.gif"",""img/12.gif"",""img/4.gif"",""img/9.gif"",""img/11.gif"",""img/6.gif"",""img/3.gif"",""img/7.gif"",""img/1.gif"",""img/12.gif"",""img/8.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/3.gif"",""img/7.gif"",""img/6.gif"",""img/1.gif"",""img/12.gif"",""img/8.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/11.gif"",""img/4.gif"",""img/9.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/1.gif"",""img/12.gif"",""img/8.gif"",""img/3.gif"",""img/6.gif"",""img/7.gif"",""img/4.gif"",""img/11.gif"",""img/9.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/4.gif"",""img/11.gif"",""img/9.gif"",""img/12.gif"",""img/8.gif"",""img/1.gif"",""img/3.gif"",""img/7.gif"",""img/6.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/11.gif"",""img/4.gif"",""img/9.gif"",""img/8.gif"",""img/12.gif"",""img/1.gif"",""img/7.gif"",""img/6.gif"",""img/3.gif"",""img/12.gif"",""img/1.gif"",""img/8.gif"",""img/9.gif"",""img/11.gif"",""img/4.gif"",""img/7.gif"",""img/3.gif"",""img/6.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/7.gif"",""img/3.gif"",""img/6.gif"",""img/1.gif"",""img/12.gif"",""img/8.gif"",""img/9.gif"",""img/11.gif"",""img/4.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/1.gif"",""img/8.gif"",""img/12.gif"",""img/9.gif"",""img/4.gif"",""img/11.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/7.gif"",""img/6.gif"",""img/3.gif"",""img/1.gif"",""img/12.gif"",""img/8.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/7.gif"",""img/3.gif"",""img/6.gif"",""img/11.gif"",""img/9.gif"",""img/4.gif"",""img/10.gif"",""img/2.gif"",""img/5.gif"",""img/9.gif"",""img/4.gif"",""img/11.gif"",""img/8.gif"",""img/1.gif"",""img/12.gif"",""img/3.gif"",""img/7.gif"",""img/6.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3064",28,"text","NULL",0,"NULL","30504","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3065",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/2.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3066",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/7.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3067",28,"survey-likert","hard",0,"0","18838","NULL","img/1.gif","img/2.gif","img/9.gif","img/6.gif","img/7.gif","img/3.gif","second","2","2","NULL","2014-02-14 19:32:39","one-triple"
"3068",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/8.gif"",""img/12.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3069",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/11.gif"",""img/7.gif"",""img/12.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3070",28,"survey-likert","hard",0,"1","10453","NULL","img/1.gif","img/8.gif","img/12.gif","img/11.gif","img/7.gif","img/12.gif","first","3","2","NULL","2014-02-14 19:32:39","one-triple"
"3071",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/4.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3072",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/11.gif"",""img/4.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3073",28,"survey-likert","hard",0,"2","4317","NULL","img/10.gif","img/4.gif","img/3.gif","img/11.gif","img/4.gif","img/9.gif","second","1","2","NULL","2014-02-14 19:32:39","one-triple"
"3074",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/11.gif"",""img/7.gif"",""img/12.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3075",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/11.gif"",""img/4.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3076",28,"survey-likert","hard",0,"3","4063","NULL","img/11.gif","img/7.gif","img/12.gif","img/11.gif","img/4.gif","img/9.gif","second","1","2","NULL","2014-02-14 19:32:39","one-triple"
"3077",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/4.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3078",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/2.gif"",""img/5.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3079",28,"survey-likert","easy",0,"4","9238","NULL","img/10.gif","img/4.gif","img/3.gif","img/10.gif","img/2.gif","img/5.gif","second","3","4","NULL","2014-02-14 19:32:39","one-triple"
"3080",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/2.gif"",""img/5.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3081",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/11.gif"",""img/7.gif"",""img/12.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3082",28,"survey-likert","easy",0,"5","5010","NULL","img/10.gif","img/2.gif","img/5.gif","img/11.gif","img/7.gif","img/12.gif","first","1","4","NULL","2014-02-14 19:32:39","one-triple"
"3083",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/2.gif"",""img/5.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3084",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/1.gif"",""img/2.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3085",28,"survey-likert","easy",0,"6","5625","NULL","img/10.gif","img/2.gif","img/5.gif","img/1.gif","img/2.gif","img/9.gif","first","1","4","NULL","2014-02-14 19:32:39","one-triple"
"3086",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/7.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3087",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/10.gif"",""img/4.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3088",28,"survey-likert","hard",0,"7","6133","NULL","img/6.gif","img/7.gif","img/3.gif","img/10.gif","img/4.gif","img/3.gif","first","3","2","NULL","2014-02-14 19:32:39","one-triple"
"3089",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/7.gif"",""img/3.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3090",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/8.gif"",""img/5.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3091",28,"survey-likert","hard",0,"8","3806","NULL","img/6.gif","img/7.gif","img/3.gif","img/6.gif","img/8.gif","img/5.gif","first","3","3","NULL","2014-02-14 19:32:39","one-triple"
"3092",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/6.gif"",""img/8.gif"",""img/5.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3093",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/11.gif"",""img/4.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
"3094",28,"survey-likert","hard",0,"9","3057","NULL","img/6.gif","img/8.gif","img/5.gif","img/11.gif","img/4.gif","img/9.gif","second","1","3","NULL","2014-02-14 19:32:39","one-triple"
"3095",28,"vsl-animate-occlusion","NULL",0,"NULL","NULL","[""img/11.gif"",""img/4.gif"",""img/9.gif""]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2014-02-14 19:32:39","one-triple"
